ID,target
5797,1
5798,1
5799,1
5800,0
5801,1
5802,0
5803,0
5804,2
5805,1
5806,0
5807,0
5808,0
5809,1
5810,1
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,1
5818,1
5819,0
5820,2
5821,1
5822,0
5823,1
5824,1
5825,0
5826,1
5827,1
5828,1
5829,1
5830,2
5831,0
5832,1
5833,1
5834,1
5835,1
5836,1
5837,2
5838,1
5839,1
5840,0
5841,1
5842,0
5843,1
5844,2
5845,1
5846,0
5847,1
5848,1
5849,1
5850,0
5851,0
5852,0
5853,1
5854,1
5855,1
5856,2
5857,2
5858,0
5859,1
5860,1
5861,0
5862,1
5863,0
5864,1
5865,1
5866,1
5867,1
5868,1
5869,1
5870,0
5871,1
5872,2
5873,0
5874,1
5875,1
5876,1
5877,0
5878,2
5879,0
5880,1
5881,1
5882,1
5883,0
5884,0
5885,0
5886,2
5887,0
5888,0
5889,1
5890,1
5891,1
5892,2
5893,0
5894,1
5895,1
5896,0
5897,1
5898,0
5899,0
5900,2
5901,1
5902,0
5903,1
5904,1
5905,1
5906,1
5907,1
5908,0
5909,1
5910,1
5911,1
5912,1
5913,1
5914,0
5915,1
5916,1
5917,1
5918,1
5919,0
5920,0
5921,1
5922,2
5923,1
5924,1
5925,1
5926,1
5927,0
5928,1
5929,0
5930,1
5931,1
5932,2
5933,1
5934,1
5935,1
5936,2
5937,1
5938,0
5939,1
5940,1
5941,1
5942,1
5943,0
5944,1
5945,1
5946,1
5947,1
5948,1
5949,1
5950,1
5951,1
5952,1
5953,2
5954,0
5955,1
5956,1
5957,1
5958,1
5959,1
5960,1
5961,0
5962,0
5963,1
5964,1
5965,1
5966,0
5967,0
5968,1
5969,1
5970,1
5971,2
5972,0
5973,0
5974,0
5975,1
5976,1
5977,0
5978,1
5979,0
5980,0
5981,1
5982,0
5983,0
5984,1
5985,0
5986,0
5987,1
5988,1
5989,0
5990,1
5991,0
5992,0
5993,1
5994,1
5995,0
5996,1
5997,1
5998,1
5999,1
6000,0
6001,0
6002,0
6003,2
6004,1
6005,1
6006,2
6007,1
6008,1
6009,1
6010,1
6011,1
6012,0
6013,1
6014,1
6015,1
6016,1
6017,1
6018,0
6019,1
6020,0
6021,1
6022,1
6023,1
6024,1
6025,1
6026,1
6027,2
6028,0
6029,0
6030,0
6031,1
6032,0
6033,1
6034,1
6035,0
6036,1
6037,1
6038,1
6039,1
6040,0
6041,1
6042,0
6043,1
6044,1
6045,0
6046,1
6047,1
6048,1
6049,0
6050,1
6051,1
6052,1
6053,1
6054,1
6055,1
6056,1
6057,0
6058,0
6059,1
6060,1
6061,1
6062,1
6063,1
6064,2
6065,1
6066,1
6067,1
6068,1
6069,1
6070,1
6071,1
6072,0
6073,2
6074,1
6075,0
6076,1
6077,1
6078,1
6079,1
6080,1
6081,1
6082,1
6083,0
6084,1
6085,0
6086,2
6087,1
6088,0
6089,0
6090,0
6091,1
6092,0
6093,0
6094,2
6095,0
6096,0
6097,1
6098,0
6099,2
6100,0
6101,0
6102,0
6103,1
6104,1
6105,0
6106,1
6107,1
6108,1
6109,1
6110,1
6111,0
6112,0
6113,0
6114,1
6115,1
6116,0
6117,1
6118,1
6119,2
6120,1
6121,0
6122,1
6123,2
6124,1
6125,2
6126,1
6127,1
6128,1
6129,0
6130,0
6131,2
6132,1
6133,1
6134,0
6135,1
6136,0
6137,1
6138,1
6139,1
6140,1
6141,0
6142,1
6143,0
6144,1
6145,1
6146,1
6147,0
6148,1
6149,1
6150,2
6151,1
6152,0
6153,0
6154,1
6155,1
6156,1
6157,1
6158,1
6159,1
6160,1
6161,1
6162,1
6163,0
6164,1
6165,0
6166,1
6167,0
6168,1
6169,2
6170,1
6171,1
6172,1
6173,0
6174,1
6175,1
6176,1
6177,1
6178,1
6179,0
6180,0
6181,1
6182,2
6183,1
6184,0
6185,1
6186,0
6187,1
6188,1
6189,1
6190,0
6191,1
6192,0
6193,0
6194,0
6195,1
6196,2
6197,1
6198,1
6199,2
6200,0
6201,0
6202,1
6203,0
6204,1
6205,2
6206,1
6207,0
6208,2
6209,0
6210,1
6211,2
6212,1
6213,1
6214,1
6215,1
6216,0
6217,1
6218,0
6219,0
6220,1
6221,1
6222,1
6223,1
6224,0
6225,1
6226,1
6227,1
6228,1
6229,1
6230,0
6231,0
6232,0
6233,1
6234,1
6235,1
6236,1
6237,1
6238,0
6239,1
6240,0
6241,0
6242,0
6243,2
6244,1
6245,1
6246,0
6247,1
6248,2
6249,0
6250,0
6251,1
6252,0
6253,0
6254,1
6255,1
6256,1
6257,1
6258,1
6259,1
6260,1
6261,1
6262,1
6263,1
6264,1
6265,0
6266,1
6267,0
6268,1
6269,1
6270,1
6271,1
6272,2
6273,1
6274,0
6275,0
6276,1
6277,0
6278,1
6279,0
6280,1
6281,1
6282,0
6283,0
6284,2
6285,1
6286,1
6287,1
6288,1
6289,1
6290,0
6291,1
6292,1
6293,1
6294,1
6295,1
6296,1
6297,1
6298,2
6299,1
6300,1
6301,0
6302,1
6303,1
6304,2
6305,2
6306,1
6307,1
6308,1
6309,1
6310,1
6311,2
6312,0
6313,0
6314,0
6315,1
6316,1
6317,1
6318,0
6319,1
6320,1
6321,1
6322,1
6323,1
6324,0
6325,0
6326,1
6327,0
6328,1
6329,0
6330,1
6331,1
6332,1
6333,1
6334,1
6335,0
6336,0
6337,1
6338,1
6339,1
6340,0
6341,1
6342,0
6343,1
6344,1
6345,1
6346,1
6347,1
6348,1
6349,1
6350,1
6351,1
6352,1
6353,1
6354,0
6355,2
6356,0
6357,1
6358,1
6359,1
6360,1
6361,0
6362,1
6363,1
6364,1
6365,1
6366,0
6367,0
6368,0
6369,1
6370,1
6371,1
6372,0
6373,1
6374,1
6375,1
6376,1
6377,1
6378,1
6379,1
6380,0
6381,1
6382,1
6383,1
6384,1
6385,1
6386,0
6387,0
6388,1
6389,1
6390,1
6391,1
6392,0
6393,1
6394,1
6395,1
6396,1
6397,1
6398,2
6399,0
6400,0
6401,0
6402,0
6403,0
6404,2
6405,0
6406,1
6407,1
6408,1
6409,0
6410,1
6411,1
6412,1
6413,1
6414,1
6415,0
6416,1
6417,1
6418,1
6419,1
6420,0
6421,0
6422,1
6423,0
6424,1
6425,0
6426,1
6427,1
6428,1
6429,2
6430,0
6431,2
6432,1
6433,1
6434,1
6435,1
6436,0
6437,0
6438,1
6439,1
6440,1
6441,1
6442,1
6443,0
6444,1
6445,1
6446,1
6447,1
6448,0
6449,1
6450,1
6451,1
6452,1
6453,0
6454,1
6455,1
6456,1
6457,1
6458,0
6459,1
6460,1
6461,1
6462,1
6463,0
6464,1
6465,1
6466,1
6467,2
6468,1
6469,0
6470,2
6471,0
6472,1
6473,1
6474,0
6475,0
6476,2
6477,0
6478,1
6479,0
6480,1
6481,1
6482,1
6483,1
6484,0
6485,0
6486,1
6487,1
6488,1
6489,1
6490,2
6491,1
6492,1
6493,1
6494,1
6495,1
6496,0
6497,1
6498,0
6499,0
6500,1
6501,1
6502,1
6503,1
6504,0
6505,1
6506,1
6507,1
6508,1
6509,1
6510,2
6511,1
6512,0
6513,1
6514,1
6515,1
6516,1
6517,1
6518,0
6519,1
6520,1
6521,0
6522,2
6523,0
6524,1
6525,1
6526,1
6527,1
6528,1
6529,1
6530,1
6531,1
6532,0
6533,1
6534,1
6535,0
6536,1
6537,0
6538,2
6539,0
6540,0
6541,0
6542,1
6543,1
6544,0
6545,1
6546,1
6547,0
6548,0
6549,1
6550,2
6551,1
6552,0
6553,1
6554,0
6555,0
6556,1
6557,0
6558,1
6559,1
6560,0
6561,0
6562,1
6563,0
6564,1
6565,1
6566,1
6567,1
6568,2
6569,0
6570,1
6571,2
6572,1
6573,0
6574,1
6575,1
6576,0
6577,1
6578,0
6579,1
6580,2
6581,1
6582,1
6583,0
6584,0
6585,0
6586,1
6587,0
6588,1
6589,0
6590,1
6591,1
6592,2
6593,2
6594,0
6595,1
6596,1
6597,1
6598,1
6599,1
6600,1
6601,1
6602,0
6603,1
6604,1
6605,1
6606,1
6607,0
6608,2
6609,1
6610,0
6611,0
6612,0
6613,0
6614,0
6615,1
6616,1
6617,0
6618,0
6619,1
6620,0
6621,0
6622,1
6623,1
6624,0
6625,1
6626,1
6627,0
6628,1
6629,0
6630,1
6631,0
6632,1
6633,2
6634,2
6635,1
6636,0
6637,0
6638,1
6639,1
6640,0
6641,1
6642,1
6643,0
6644,0
6645,1
6646,0
6647,1
6648,0
6649,0
6650,0
6651,1
6652,0
6653,0
6654,0
6655,0
6656,0
6657,0
6658,0
6659,0
6660,1
6661,1
6662,2
6663,1
6664,1
6665,1
6666,0
6667,1
6668,2
6669,1
6670,0
6671,0
6672,1
6673,2
6674,1
6675,0
6676,1
6677,0
6678,1
6679,1
6680,0
6681,1
6682,1
6683,1
6684,0
6685,2
6686,1
6687,1
6688,0
6689,0
6690,0
6691,2
6692,0
6693,1
6694,1
6695,1
6696,1
6697,1
6698,2
6699,1
6700,0
6701,0
6702,1
6703,1
6704,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,1
6712,1
6713,1
6714,1
6715,0
6716,1
6717,0
6718,0
6719,1
6720,1
6721,1
6722,1
6723,1
6724,1
6725,0
6726,1
6727,1
6728,0
6729,1
6730,1
6731,1
6732,0
6733,0
6734,0
6735,1
6736,1
6737,1
6738,1
6739,1
6740,0
6741,1
6742,1
6743,2
6744,0
6745,0
6746,0
6747,1
6748,1
6749,2
6750,1
6751,1
6752,1
6753,1
6754,1
6755,0
6756,0
6757,1
6758,1
6759,0
6760,1
6761,1
6762,0
6763,0
6764,0
6765,0
6766,1
6767,1
6768,0
6769,2
6770,1
6771,1
6772,0
6773,1
6774,0
6775,1
6776,2
6777,1
6778,0
6779,1
6780,1
6781,1
6782,0
6783,1
6784,1
6785,0
6786,0
6787,1
6788,1
6789,1
6790,1
6791,0
6792,1
6793,1
6794,0
6795,2
6796,1
6797,1
6798,1
6799,1
6800,1
6801,1
6802,1
6803,1
6804,1
6805,0
6806,0
6807,1
6808,1
6809,1
6810,0
6811,1
6812,1
6813,0
6814,1
6815,0
6816,1
6817,1
6818,0
6819,1
6820,1
6821,0
6822,2
6823,1
6824,1
6825,1
6826,0
6827,1
6828,1
6829,1
6830,1
6831,1
6832,0
6833,0
6834,1
6835,0
6836,1
6837,1
6838,2
6839,1
6840,1
6841,2
6842,0
6843,1
6844,1
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,1
6853,1
6854,1
6855,1
6856,1
6857,1
6858,1
6859,0
6860,1
6861,1
6862,0
6863,0
6864,0
6865,1
6866,1
6867,0
6868,1
6869,0
6870,1
6871,2
6872,0
6873,1
6874,1
6875,0
6876,1
6877,1
6878,0
6879,1
6880,1
6881,0
6882,0
6883,1
6884,1
6885,0
6886,1
6887,1
6888,1
6889,1
6890,1
6891,1
6892,1
6893,1
6894,1
6895,0
6896,1
6897,0
6898,0
6899,0
6900,1
6901,0
6902,1
6903,1
6904,1
6905,1
6906,1
6907,1
6908,0
6909,1
6910,1
6911,1
6912,1
6913,1
6914,0
6915,1
6916,1
6917,1
6918,0
6919,1
6920,0
6921,0
6922,1
6923,0
6924,0
6925,1
6926,1
6927,1
6928,0
6929,0
6930,0
6931,1
6932,1
6933,1
6934,1
6935,0
6936,1
6937,2
6938,1
6939,0
6940,0
6941,1
6942,1
6943,1
6944,0
6945,2
6946,1
6947,0
6948,1
6949,1
6950,0
6951,2
6952,0
6953,1
6954,0
6955,2
6956,1
6957,0
6958,1
6959,1
6960,2
6961,1
6962,1
6963,1
6964,0
6965,1
6966,0
6967,1
6968,1
6969,2
6970,1
6971,0
6972,1
6973,0
6974,0
6975,1
6976,1
6977,0
6978,1
6979,2
6980,1
6981,0
6982,0
6983,0
6984,1
6985,1
6986,1
6987,2
6988,0
6989,0
6990,1
6991,1
6992,1
6993,1
6994,0
6995,2
6996,1
6997,1
6998,0
6999,0
7000,0
7001,0
7002,0
7003,1
7004,1
7005,0
7006,1
7007,0
7008,1
7009,1
7010,1
7011,0
7012,2
7013,1
7014,2
7015,1
7016,1
7017,1
7018,1
7019,1
7020,0
7021,1
7022,1
7023,0
7024,2
7025,1
7026,0
7027,0
7028,0
7029,1
7030,1
7031,1
7032,2
7033,1
7034,0
7035,0
7036,2
7037,1
7038,1
7039,0
7040,1
7041,1
7042,0
7043,2
7044,1
7045,1
7046,1
7047,1
7048,1
7049,1
7050,1
7051,1
7052,1
7053,1
7054,0
7055,1
7056,1
7057,2
7058,1
7059,1
7060,0
7061,1
7062,1
7063,1
7064,1
7065,1
7066,1
7067,2
7068,0
7069,0
7070,1
7071,1
7072,0
7073,1
7074,1
7075,0
7076,0
7077,0
7078,0
7079,1
7080,1
7081,1
7082,1
7083,1
7084,2
7085,1
7086,0
7087,1
7088,1
7089,1
7090,0
7091,2
7092,1
7093,0
7094,0
7095,1
7096,1
7097,0
7098,0
7099,1
7100,0
7101,1
7102,1
7103,1
7104,1
7105,1
7106,0
7107,1
7108,0
7109,1
7110,2
7111,1
7112,1
7113,1
7114,0
7115,1
7116,0
7117,1
7118,1
7119,1
7120,1
7121,0
7122,1
7123,1
7124,1
7125,2
7126,1
7127,1
7128,0
7129,0
7130,0
7131,0
7132,1
7133,1
7134,2
7135,1
7136,1
7137,1
7138,1
7139,0
7140,2
7141,2
7142,1
7143,1
7144,2
7145,0
7146,1
7147,1
7148,1
7149,1
7150,1
7151,0
7152,1
7153,1
7154,1
7155,1
7156,0
7157,2
7158,1
7159,2
7160,1
7161,1
7162,0
7163,1
7164,1
7165,1
7166,1
7167,0
7168,1
7169,0
7170,1
7171,0
7172,0
7173,0
7174,1
7175,0
7176,0
7177,0
7178,0
7179,1
7180,0
7181,0
7182,0
7183,1
7184,1
7185,2
7186,0
7187,0
7188,1
7189,0
7190,1
7191,1
7192,1
7193,1
7194,0
7195,1
7196,0
7197,0
7198,0
7199,1
7200,1
7201,1
7202,1
7203,0
7204,1
7205,2
7206,0
7207,1
7208,1
7209,0
7210,1
7211,1
7212,1
7213,1
7214,0
7215,0
7216,1
7217,0
7218,1
7219,0
7220,1
7221,0
7222,1
7223,1
7224,1
7225,0
7226,0
7227,0
7228,1
7229,0
7230,1
7231,0
7232,2
7233,1
7234,2
7235,2
7236,1
7237,0
7238,0
7239,1
7240,1
7241,1
7242,1
7243,1
7244,0
7245,1
7246,2
7247,0
7248,0
7249,1
7250,1
7251,1
7252,0
7253,1
7254,0
7255,0
7256,1
7257,1
7258,1
7259,1
7260,0
7261,1
7262,0
7263,1
7264,1
7265,1
7266,0
7267,0
7268,1
7269,1
7270,0
7271,1
7272,0
7273,1
7274,0
7275,0
7276,1
7277,0
7278,2
7279,0
7280,0
7281,1
7282,0
7283,1
7284,1
7285,1
7286,1
7287,0
7288,1
7289,1
7290,0
7291,1
7292,0
7293,1
7294,1
7295,2
7296,0
7297,1
7298,1
7299,0
7300,1
7301,0
7302,1
7303,1
7304,0
7305,1
7306,1
7307,1
7308,0
7309,0
7310,1
7311,0
7312,1
7313,0
7314,1
7315,1
7316,1
7317,1
7318,2
7319,1
7320,1
7321,0
7322,1
7323,1
7324,1
7325,1
7326,1
7327,1
7328,0
7329,1
7330,1
7331,1
7332,1
7333,0
7334,1
7335,1
7336,1
7337,1
7338,1
7339,1
7340,1
7341,2
7342,1
7343,1
7344,0
7345,1
7346,1
7347,0
7348,1
7349,1
7350,1
7351,0
7352,0
7353,0
7354,1
7355,0
7356,1
7357,2
7358,1
7359,0
7360,0
7361,0
7362,1
7363,1
7364,1
7365,0
7366,0
7367,1
7368,1
7369,1
7370,0
7371,1
7372,0
7373,0
7374,1
7375,0
7376,2
7377,1
7378,1
7379,0
7380,1
7381,0
7382,1
7383,1
7384,1
7385,1
7386,1
7387,0
7388,0
7389,1
7390,0
7391,0
7392,0
7393,2
7394,1
7395,1
7396,1
7397,1
7398,0
7399,1
7400,1
7401,1
7402,1
7403,1
7404,1
7405,0
7406,1
7407,0
7408,0
7409,1
7410,1
7411,1
7412,0
7413,0
7414,2
7415,1
7416,0
7417,1
7418,1
7419,1
7420,0
7421,1
7422,1
7423,2
7424,0
7425,2
7426,2
7427,1
7428,0
7429,1
7430,1
7431,0
7432,1
7433,0
7434,1
7435,2
7436,1
7437,0
7438,1
7439,2
7440,0
7441,1
7442,1
7443,2
7444,1
7445,0
7446,1
7447,1
7448,1
7449,1
7450,1
7451,1
7452,0
7453,0
7454,0
7455,2
7456,1
7457,2
7458,1
7459,0
7460,1
7461,0
7462,0
7463,1
7464,0
7465,0
7466,1
7467,0
7468,0
7469,1
7470,1
7471,1
7472,1
7473,0
7474,1
7475,0
7476,0
7477,1
7478,2
7479,1
7480,1
7481,0
7482,1
7483,1
7484,0
7485,1
7486,1
7487,1
7488,1
7489,1
7490,1
7491,0
7492,1
7493,1
7494,0
7495,1
7496,2
7497,1
7498,1
7499,0
7500,0
7501,1
7502,1
7503,1
7504,2
7505,1
7506,0
7507,0
7508,1
7509,0
7510,1
7511,2
7512,1
7513,0
7514,0
7515,1
7516,1
7517,1
7518,1
7519,0
7520,1
7521,1
7522,1
7523,1
7524,2
7525,1
7526,1
7527,0
7528,0
7529,1
7530,0
7531,1
7532,2
7533,1
7534,0
7535,0
7536,1
7537,2
7538,1
7539,1
7540,1
7541,1
7542,0
7543,0
7544,0
7545,0
7546,0
7547,1
7548,1
7549,1
7550,0
7551,0
7552,0
7553,1
7554,0
7555,1
7556,0
7557,0
7558,0
7559,0
7560,1
7561,0
7562,0
7563,0
7564,1
7565,2
7566,0
7567,1
7568,1
7569,1
7570,1
7571,1
7572,1
7573,1
7574,1
7575,0
7576,1
7577,2
7578,0
7579,2
7580,2
7581,0
7582,1
7583,0
7584,0
7585,1
7586,2
7587,1
7588,1
7589,0
7590,1
7591,1
7592,0
7593,1
7594,1
7595,0
7596,1
7597,0
7598,1
7599,1
7600,1
7601,0
7602,1
7603,1
7604,1
7605,0
7606,0
7607,0
7608,0
7609,0
7610,1
7611,2
7612,1
7613,1
7614,1
7615,1
7616,1
7617,1
7618,1
7619,1
7620,1
7621,2
7622,0
7623,1
7624,1
7625,1
7626,1
7627,0
7628,1
7629,1
7630,0
7631,2
7632,1
7633,1
7634,1
7635,0
7636,0
7637,2
7638,0
7639,1
7640,0
7641,0
7642,1
7643,1
7644,1
7645,1
7646,1
7647,0
7648,1
7649,1
7650,1
7651,0
7652,1
7653,2
7654,0
7655,1
7656,0
7657,2
7658,2
7659,0
7660,1
7661,1
7662,0
7663,0
7664,1
7665,1
7666,0
7667,1
7668,1
7669,0
7670,1
7671,1
7672,1
7673,1
7674,1
7675,2
7676,0
7677,1
7678,1
7679,1
7680,0
7681,2
7682,1
7683,1
7684,1
7685,1
7686,0
7687,0
7688,1
7689,1
7690,1
7691,1
7692,2
7693,0
7694,1
7695,1
7696,1
7697,1
7698,1
7699,2
7700,1
7701,1
7702,1
7703,0
7704,1
7705,0
7706,2
7707,0
7708,1
7709,1
7710,1
7711,0
7712,1
7713,0
7714,0
7715,0
7716,1
7717,1
7718,1
7719,1
7720,1
7721,1
7722,1
7723,1
7724,0
7725,1
7726,1
7727,1
7728,1
7729,1
7730,0
7731,2
7732,1
7733,0
7734,1
7735,2
7736,0
7737,0
7738,1
7739,1
7740,1
7741,1
7742,0
7743,1
7744,1
7745,0
7746,1
7747,0
7748,1
7749,1
7750,0
7751,0
7752,0
7753,1
7754,0
7755,0
7756,1
7757,1
7758,2
7759,1
7760,1
7761,1
7762,1
7763,1
7764,1
7765,1
7766,1
7767,1
7768,0
7769,1
7770,1
7771,0
7772,2
7773,0
7774,0
7775,0
7776,1
7777,1
7778,0
7779,0
7780,0
7781,2
7782,2
7783,0
7784,1
7785,0
7786,0
7787,1
7788,1
7789,0
7790,1
7791,1
7792,1
7793,1
7794,2
7795,0
7796,1
7797,1
7798,0
7799,1
7800,1
7801,1
7802,1
7803,1
7804,1
7805,1
7806,2
7807,1
7808,1
7809,2
7810,1
7811,0
7812,1
7813,0
7814,0
7815,1
7816,1
7817,1
7818,1
7819,1
7820,1
7821,1
7822,1
7823,0
7824,0
7825,1
7826,0
7827,0
7828,1
7829,1
7830,1
7831,0
7832,1
7833,0
7834,0
7835,0
7836,1
7837,0
7838,1
7839,1
7840,1
7841,1
7842,1
7843,2
7844,1
7845,1
7846,1
7847,1
7848,1
7849,0
7850,1
7851,0
7852,0
7853,1
7854,0
7855,1
7856,1
7857,0
7858,1
7859,1
7860,1
7861,1
7862,1
7863,2
7864,0
7865,1
7866,1
7867,1
7868,0
7869,0
7870,0
7871,2
7872,1
7873,0
7874,0
7875,0
7876,1
7877,0
7878,1
7879,0
7880,1
7881,2
7882,0
7883,1
7884,0
7885,1
7886,0
7887,1
7888,1
7889,1
7890,1
7891,0
7892,1
7893,1
7894,0
7895,1
7896,1
7897,1
7898,0
7899,1
7900,1
7901,1
7902,2
7903,0
7904,1
7905,1
7906,1
7907,0
7908,2
7909,1
7910,1
7911,0
7912,1
7913,1
7914,0
7915,1
7916,0
7917,0
7918,1
7919,1
7920,0
7921,0
7922,0
7923,1
7924,1
7925,1
7926,1
7927,1
7928,0
7929,1
7930,1
7931,0
7932,1
7933,1
7934,1
7935,1
7936,0
7937,1
7938,1
7939,0
7940,1
7941,1
7942,1
7943,1
7944,1
7945,1
7946,1
7947,1
7948,1
7949,1
7950,0
7951,0
7952,1
7953,1
7954,1
7955,0
7956,1
7957,1
7958,1
7959,1
7960,1
7961,1
7962,1
7963,1
7964,0
7965,0
7966,1
7967,0
7968,0
7969,1
7970,0
7971,1
7972,0
7973,1
7974,1
7975,0
7976,0
7977,0
7978,1
7979,1
7980,0
7981,1
7982,0
7983,1
7984,0
7985,0
7986,1
7987,2
7988,1
7989,1
7990,0
7991,0
7992,1
7993,0
7994,1
7995,1
7996,0
7997,1
7998,0
7999,2
8000,0
8001,1
8002,1
8003,1
8004,0
8005,0
8006,1
8007,1
8008,1
8009,0
8010,1
8011,1
8012,1
8013,1
8014,0
8015,0
8016,1
8017,1
8018,1
8019,1
8020,2
8021,1
8022,1
8023,1
8024,1
8025,2
8026,1
8027,1
8028,0
8029,0
8030,0
8031,0
8032,0
8033,1
8034,1
8035,1
8036,0
8037,1
8038,0
8039,0
8040,1
8041,1
8042,1
8043,0
8044,1
8045,1
8046,0
8047,0
8048,1
8049,0
8050,1
8051,0
8052,1
8053,1
8054,0
8055,0
8056,0
8057,1
8058,0
8059,0
8060,0
8061,1
8062,1
8063,1
8064,1
8065,0
8066,0
8067,0
8068,0
8069,0
8070,1
8071,1
8072,0
8073,0
8074,0
8075,0
8076,0
8077,1
8078,1
8079,1
8080,1
8081,0
8082,0
8083,1
8084,1
8085,1
8086,0
8087,0
8088,0
8089,1
8090,1
8091,1
8092,1
8093,2
8094,1
8095,1
8096,0
8097,1
8098,1
8099,1
8100,1
8101,1
8102,1
8103,1
8104,0
8105,0
8106,0
8107,1
8108,1
8109,1
8110,0
8111,1
8112,1
8113,0
8114,0
8115,0
8116,1
8117,0
8118,2
8119,0
8120,1
8121,1
8122,2
8123,1
8124,1
8125,0
8126,1
8127,1
8128,1
8129,1
8130,1
8131,0
8132,1
8133,0
8134,0
8135,0
8136,1
8137,1
8138,1
8139,0
8140,1
8141,1
8142,1
8143,0
8144,1
8145,0
8146,1
8147,1
8148,2
8149,1
8150,0
8151,1
8152,1
8153,1
8154,1
8155,0
8156,0
8157,1
8158,0
8159,1
8160,1
8161,1
8162,1
8163,1
8164,1
8165,0
8166,1
8167,2
8168,0
8169,1
8170,1
8171,1
8172,1
8173,1
8174,1
8175,1
8176,1
8177,1
8178,0
8179,2
8180,1
8181,1
8182,1
8183,0
8184,0
8185,2
8186,1
8187,0
8188,0
8189,2
8190,1
8191,1
8192,0
8193,1
8194,0
8195,0
8196,1
8197,0
8198,0
8199,2
8200,1
8201,1
8202,1
8203,0
8204,0
8205,1
8206,0
8207,1
8208,2
8209,0
8210,1
8211,1
8212,2
8213,1
8214,0
8215,0
8216,0
8217,1
8218,1
8219,1
8220,1
8221,1
8222,1
8223,1
8224,0
8225,1
8226,1
8227,1
8228,0
8229,1
8230,0
8231,2
8232,1
8233,1
8234,1
8235,1
8236,1
8237,0
8238,1
8239,0
8240,0
8241,0
8242,1
8243,1
8244,0
8245,0
8246,0
8247,2
8248,1
8249,1
8250,1
8251,1
8252,1
8253,1
8254,1
8255,1
8256,1
8257,0
8258,0
8259,1
8260,0
8261,0
8262,0
8263,1
8264,0
8265,1
8266,0
8267,0
8268,0
8269,2
8270,1
8271,1
8272,0
8273,0
8274,1
8275,0
8276,1
8277,1
8278,1
8279,0
8280,0
8281,2
8282,1
8283,1
8284,1
8285,1
8286,0
8287,2
8288,0
8289,1
8290,1
8291,0
8292,1
8293,2
8294,1
8295,2
8296,0
8297,1
8298,1
8299,1
8300,1
8301,1
8302,0
8303,1
8304,1
8305,1
8306,1
8307,1
8308,1
8309,0
8310,1
8311,1
8312,0
8313,1
8314,1
8315,1
8316,1
8317,1
8318,1
8319,1
8320,1
8321,0
8322,1
8323,1
8324,1
8325,0
8326,1
8327,0
8328,0
8329,1
8330,1
8331,1
8332,0
8333,1
8334,0
8335,0
8336,1
8337,1
8338,1
8339,1
8340,1
8341,0
8342,2
8343,1
8344,2
8345,1
8346,1
8347,1
8348,0
8349,0
8350,0
8351,1
8352,0
8353,0
8354,1
8355,1
8356,0
8357,2
8358,1
8359,1
8360,0
8361,0
8362,1
8363,1
8364,1
8365,1
8366,0
8367,1
8368,1
8369,0
8370,0
8371,1
8372,0
8373,1
8374,1
8375,0
8376,1
8377,1
8378,1
8379,0
8380,1
8381,1
8382,0
8383,1
8384,0
8385,1
8386,1
8387,0
8388,2
8389,0
8390,0
8391,0
8392,0
8393,0
8394,1
8395,1
8396,1
8397,1
8398,1
8399,0
8400,0
8401,1
8402,0
8403,0
8404,0
8405,1
8406,1
8407,1
8408,1
8409,1
8410,1
8411,1
8412,0
8413,0
8414,1
8415,0
8416,1
8417,1
8418,0
8419,2
8420,2
8421,2
8422,0
8423,1
8424,0
8425,0
8426,0
8427,1
8428,1
8429,1
8430,1
8431,1
8432,2
8433,0
8434,1
8435,1
8436,1
8437,1
8438,1
8439,0
8440,1
8441,1
8442,0
8443,1
8444,1
8445,1
8446,1
8447,2
8448,1
8449,1
8450,1
8451,0
8452,0
8453,1
8454,0
8455,0
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,0
8463,0
8464,0
8465,1
8466,0
8467,0
8468,0
8469,0
8470,1
8471,1
8472,1
8473,0
8474,1
8475,0
8476,1
8477,1
8478,0
8479,1
8480,1
8481,1
8482,0
8483,1
8484,1
8485,1
8486,1
8487,1
8488,1
8489,1
8490,1
8491,1
8492,2
8493,1
8494,2
8495,1
8496,1
8497,1
8498,2
8499,1
8500,1
8501,1
8502,1
8503,1
8504,0
8505,0
8506,0
8507,1
8508,1
8509,1
8510,1
8511,1
8512,1
8513,0
8514,0
8515,1
8516,0
8517,1
8518,1
8519,0
8520,0
8521,1
8522,0
8523,1
8524,0
8525,1
8526,1
8527,0
8528,0
8529,0
8530,0
8531,1
8532,1
8533,1
8534,0
8535,1
8536,0
8537,1
8538,1
8539,0
8540,0
8541,1
8542,1
8543,2
8544,1
8545,1
8546,0
8547,1
8548,1
8549,1
8550,0
8551,1
8552,0
8553,2
8554,2
8555,2
8556,0
8557,1
8558,1
8559,1
8560,1
8561,0
8562,1
8563,0
8564,1
8565,0
8566,0
8567,1
8568,1
8569,1
8570,0
8571,1
8572,2
8573,1
8574,1
8575,0
8576,1
8577,0
8578,1
8579,1
8580,0
8581,1
8582,1
8583,0
8584,1
8585,1
8586,1
8587,1
8588,0
8589,1
8590,1
8591,1
8592,1
8593,1
8594,0
8595,0
